split,domain,kind,anomaly_type,image_path,mask_path,source_path,mask_kind,mask_scale,augmentation
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__RPI_020__005.png,train/masks/mms_rpi__train__synthetic__RPI_020__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/RPI_020.png,scratch_cluster,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__RPI_020__006.png,train/masks/mms_rpi__train__synthetic__RPI_020__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/RPI_020.png,blob,1,zoom-out-0.83+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__RPI_020__007.png,train/masks/mms_rpi__train__synthetic__RPI_020__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/RPI_020.png,scratch_cluster,3,zoom-none+bg-none
train,mms_rpi,clean,good,train/images/mms_rpi__train__clean__IMG_0168__000.png,train/masks/mms_rpi__train__clean__IMG_0168__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0168.png,zero,,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0168__000.png,train/masks/mms_rpi__train__synthetic__IMG_0168__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0168.png,blob,5,zoom-in-1.24+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0168__001.png,train/masks/mms_rpi__train__synthetic__IMG_0168__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0168.png,scratch_cluster,2,zoom-out-0.81+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0168__002.png,train/masks/mms_rpi__train__synthetic__IMG_0168__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0168.png,scratch,4,zoom-out-0.85+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0168__003.png,train/masks/mms_rpi__train__synthetic__IMG_0168__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0168.png,scratch,4,zoom-none+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0168__004.png,train/masks/mms_rpi__train__synthetic__IMG_0168__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0168.png,blob,2,zoom-in-1.20+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0168__005.png,train/masks/mms_rpi__train__synthetic__IMG_0168__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0168.png,blob,3,zoom-out-0.84+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0168__006.png,train/masks/mms_rpi__train__synthetic__IMG_0168__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0168.png,scratch,3,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0168__007.png,train/masks/mms_rpi__train__synthetic__IMG_0168__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0168.png,scratch_cluster,1,zoom-none+bg-none
train,mms_rpi,clean,good,train/images/mms_rpi__train__clean__IMG_0089__000.png,train/masks/mms_rpi__train__clean__IMG_0089__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0089.png,zero,,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0089__000.png,train/masks/mms_rpi__train__synthetic__IMG_0089__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0089.png,blob,1,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0089__001.png,train/masks/mms_rpi__train__synthetic__IMG_0089__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0089.png,blob,3,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0089__002.png,train/masks/mms_rpi__train__synthetic__IMG_0089__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0089.png,blob,3,zoom-none+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0089__003.png,train/masks/mms_rpi__train__synthetic__IMG_0089__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0089.png,scratch,5,zoom-out-0.79+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0089__004.png,train/masks/mms_rpi__train__synthetic__IMG_0089__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0089.png,blob,4,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0089__005.png,train/masks/mms_rpi__train__synthetic__IMG_0089__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0089.png,scratch_cluster,3,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0089__006.png,train/masks/mms_rpi__train__synthetic__IMG_0089__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0089.png,scratch,4,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0089__007.png,train/masks/mms_rpi__train__synthetic__IMG_0089__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0089.png,scratch_cluster,1,zoom-none+bg-none
train,mms_rpi,clean,good,train/images/mms_rpi__train__clean__IMG_0033__000.png,train/masks/mms_rpi__train__clean__IMG_0033__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0033.png,zero,,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0033__000.png,train/masks/mms_rpi__train__synthetic__IMG_0033__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0033.png,scratch,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0033__001.png,train/masks/mms_rpi__train__synthetic__IMG_0033__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0033.png,blob,3,zoom-out-0.91+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0033__002.png,train/masks/mms_rpi__train__synthetic__IMG_0033__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0033.png,blob,1,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0033__003.png,train/masks/mms_rpi__train__synthetic__IMG_0033__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0033.png,scratch_cluster,3,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0033__004.png,train/masks/mms_rpi__train__synthetic__IMG_0033__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0033.png,blob,5,zoom-none+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0033__005.png,train/masks/mms_rpi__train__synthetic__IMG_0033__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0033.png,scratch_cluster,5,zoom-none+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0033__006.png,train/masks/mms_rpi__train__synthetic__IMG_0033__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0033.png,scratch_cluster,3,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0033__007.png,train/masks/mms_rpi__train__synthetic__IMG_0033__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0033.png,scratch_cluster,4,zoom-none+bg-none
train,mms_rpi,clean,good,train/images/mms_rpi__train__clean__IMG_0209__000.png,train/masks/mms_rpi__train__clean__IMG_0209__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0209.png,zero,,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0209__000.png,train/masks/mms_rpi__train__synthetic__IMG_0209__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0209.png,scratch,4,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0209__001.png,train/masks/mms_rpi__train__synthetic__IMG_0209__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0209.png,scratch_cluster,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0209__002.png,train/masks/mms_rpi__train__synthetic__IMG_0209__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0209.png,blob,2,zoom-out-0.80+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0209__003.png,train/masks/mms_rpi__train__synthetic__IMG_0209__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0209.png,blob,4,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0209__004.png,train/masks/mms_rpi__train__synthetic__IMG_0209__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0209.png,blob,1,zoom-in-1.17+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0209__005.png,train/masks/mms_rpi__train__synthetic__IMG_0209__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0209.png,scratch,4,zoom-in-1.15+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0209__006.png,train/masks/mms_rpi__train__synthetic__IMG_0209__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0209.png,scratch,1,zoom-in-1.14+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0209__007.png,train/masks/mms_rpi__train__synthetic__IMG_0209__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0209.png,scratch_cluster,1,zoom-none+bg-none
train,mms_rpi,clean,good,train/images/mms_rpi__train__clean__IMG_0059__000.png,train/masks/mms_rpi__train__clean__IMG_0059__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0059.png,zero,,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0059__000.png,train/masks/mms_rpi__train__synthetic__IMG_0059__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0059.png,scratch_cluster,4,zoom-in-1.15+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0059__001.png,train/masks/mms_rpi__train__synthetic__IMG_0059__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0059.png,scratch_cluster,3,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0059__002.png,train/masks/mms_rpi__train__synthetic__IMG_0059__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0059.png,scratch,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0059__003.png,train/masks/mms_rpi__train__synthetic__IMG_0059__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0059.png,blob,1,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0059__004.png,train/masks/mms_rpi__train__synthetic__IMG_0059__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0059.png,scratch_cluster,4,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0059__005.png,train/masks/mms_rpi__train__synthetic__IMG_0059__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0059.png,scratch_cluster,4,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0059__006.png,train/masks/mms_rpi__train__synthetic__IMG_0059__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0059.png,scratch_cluster,3,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0059__007.png,train/masks/mms_rpi__train__synthetic__IMG_0059__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0059.png,blob,1,zoom-none+bg-none
train,mms_rpi,clean,good,train/images/mms_rpi__train__clean__IMG_0091__000.png,train/masks/mms_rpi__train__clean__IMG_0091__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0091.png,zero,,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0091__000.png,train/masks/mms_rpi__train__synthetic__IMG_0091__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0091.png,scratch,3,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0091__001.png,train/masks/mms_rpi__train__synthetic__IMG_0091__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0091.png,blob,3,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0091__002.png,train/masks/mms_rpi__train__synthetic__IMG_0091__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0091.png,blob,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0091__003.png,train/masks/mms_rpi__train__synthetic__IMG_0091__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0091.png,blob,5,zoom-out-0.81+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0091__004.png,train/masks/mms_rpi__train__synthetic__IMG_0091__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0091.png,blob,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0091__005.png,train/masks/mms_rpi__train__synthetic__IMG_0091__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0091.png,scratch,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0091__006.png,train/masks/mms_rpi__train__synthetic__IMG_0091__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0091.png,scratch_cluster,3,zoom-none+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0091__007.png,train/masks/mms_rpi__train__synthetic__IMG_0091__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0091.png,scratch,2,zoom-none+bg-none
train,mms_rpi,clean,good,train/images/mms_rpi__train__clean__IMG_0039__000.png,train/masks/mms_rpi__train__clean__IMG_0039__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0039.png,zero,,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0039__000.png,train/masks/mms_rpi__train__synthetic__IMG_0039__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0039.png,scratch_cluster,2,zoom-in-1.23+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0039__001.png,train/masks/mms_rpi__train__synthetic__IMG_0039__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0039.png,scratch,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0039__002.png,train/masks/mms_rpi__train__synthetic__IMG_0039__002.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0039.png,scratch,2,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0039__003.png,train/masks/mms_rpi__train__synthetic__IMG_0039__003.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0039.png,scratch,2,zoom-none+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0039__004.png,train/masks/mms_rpi__train__synthetic__IMG_0039__004.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0039.png,scratch_cluster,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0039__005.png,train/masks/mms_rpi__train__synthetic__IMG_0039__005.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0039.png,scratch_cluster,2,zoom-in-1.21+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0039__006.png,train/masks/mms_rpi__train__synthetic__IMG_0039__006.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0039.png,scratch_cluster,5,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0039__007.png,train/masks/mms_rpi__train__synthetic__IMG_0039__007.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0039.png,scratch,4,zoom-none+bg-none
train,mms_rpi,clean,good,train/images/mms_rpi__train__clean__IMG_0146__000.png,train/masks/mms_rpi__train__clean__IMG_0146__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0146.png,zero,,zoom-none+bg-recolor
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0146__000.png,train/masks/mms_rpi__train__synthetic__IMG_0146__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0146.png,scratch_cluster,2,zoom-none+bg-none
train,mms_rpi,synthetic,synthetic,train/images/mms_rpi__train__synthetic__IMG_0146__001.png,train/masks/mms_rpi__train__synthetic__IMG_0146__001.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/train/good/IMG_0146.png,scratch,4,zoom-in-1.17+bg-none
